Well_ID,Region,Operator,Maintenance_Type,Shift,Equipment_Status,Weather_Condition,Alert_Level,Production_Date,Last_Maintenance_Date,No_of_Incidents,Production_Barrels,Temperature_C
W-620,Qatar,Shell,Emergency,Day,Standby,Sandstorm,Critical,2023-01-18,2022-09-24,3,516.2248262686344,44.468920449160244
W-621,Algeria,BP,Emergency,Day,Standby,Cloudy,High,2023-05-24,2023-03-02,8,484.90852273343717,27.81243143584314
W-622,Texas,TotalEnergies,Corrective,Day,Active,Cloudy,Critical,2023-01-20,2022-12-25,8,246.10153147521658,36.41913682114631
W-623,Qatar,Shell,Corrective,Day,Active,Cloudy,High,2023-07-21,2023-04-12,4,364.98784873899353,35.75119666279824
W-624,Qatar,TotalEnergies,Corrective,Night,Standby,Sunny,Medium,2023-11-05,2023-08-05,1,349.6848756419655,35.307378403611835
W-625,Texas,TotalEnergies,Emergency,Day,Standby,Rainy,Critical,2024-04-22,2023-05-15,0,402.2560489384581,42.416966980117145
W-626,Texas,TotalEnergies,Corrective,Day,Active,Windy,Low,2023-07-22,2023-05-24,3,457.85908830815686,21.568943662270467
W-627,Qatar,Chevron,Routine,Day,Active,Sunny,Medium,2024-02-28,2022-07-03,4,462.45512465547296,37.05866052744454
W-628,Texas,TotalEnergies,Routine,Day,Active,Rainy,Low,2023-04-23,2022-08-03,3,406.5434325675933,33.6331125131115
W-629,Qatar,Chevron,Corrective,Day,Active,Rainy,High,2024-03-26,2022-09-13,6,349.5273750519594,37.91987897756937
W-630,Qatar,BP,Routine,Day,Standby,Sandstorm,High,2023-05-22,2023-04-04,4,545.2942050510892,35.2734113790913
W-631,Algeria,Shell,Routine,Day,Active,Sandstorm,Low,2023-03-28,2023-02-06,4,513.9886233467217,34.62489810126766
W-632,Abu Dhabi,Shell,Emergency,Day,Standby,Sunny,Low,2023-04-22,2023-04-03,3,517.600579838845,28.963426671391424
W-633,Qatar,Shell,Corrective,Night,Failure,Sandstorm,Medium,2023-04-20,2023-03-30,2,713.4813463201076,31.634312497947214
W-634,North Sea,Shell,Corrective,Day,Failure,Rainy,Low,2023-11-04,2023-04-02,5,519.5448864247743,50.0
W-635,Abu Dhabi,Shell,Emergency,Day,Active,Sandstorm,Critical,2024-05-21,2024-01-17,4,456.0010673263401,37.96551047971347
W-636,Abu Dhabi,Shell,Routine,Day,Failure,Cloudy,Critical,2023-02-17,2022-11-07,3,487.30328090945943,40.26296587186023
W-637,Abu Dhabi,Shell,Routine,Day,Failure,Sandstorm,Low,2024-02-29,2023-10-13,5,511.8583065415501,33.240515881884214
W-638,Algeria,BP,Corrective,Night,Failure,Rainy,Critical,2024-01-28,2023-02-12,2,573.8952017853637,30.721953157117206
W-639,Qatar,TotalEnergies,Routine,Night,Active,Sunny,Low,2024-06-07,2023-06-25,2,494.6335487788831,38.88213887223993
W-640,Algeria,ExxonMobil,Emergency,Night,Active,Windy,Medium,2023-05-27,2023-02-28,2,266.84949193810564,25.481408654261244
W-641,Qatar,Chevron,Emergency,Night,Failure,Sandstorm,Critical,2023-09-28,2023-06-16,3,447.5902252100928,31.746307503109737
W-642,Algeria,ExxonMobil,Corrective,Night,Standby,Rainy,Critical,2024-07-09,2022-08-24,3,500.1791810436144,33.227122726313496
W-643,Algeria,ExxonMobil,Emergency,Night,Failure,Windy,Low,2024-01-31,2023-02-21,3,656.5041878781977,39.72494551684327
W-644,North Sea,TotalEnergies,Emergency,Night,Active,Windy,Critical,2023-08-22,2023-05-03,0,405.69252248643363,37.06856356810655
W-645,Algeria,TotalEnergies,Corrective,Night,Active,Cloudy,High,2023-03-20,2023-02-24,4,303.76869672552453,32.635501356836954
W-646,Texas,TotalEnergies,Emergency,Night,Active,Windy,Medium,2023-06-07,2023-02-22,4,507.72526478728696,36.84486506051173
W-647,North Sea,Shell,Emergency,Night,Failure,Rainy,Medium,2023-12-15,2023-12-04,2,603.9484305810455,33.48424080511662
W-648,Algeria,BP,Emergency,Night,Standby,Rainy,Critical,2024-03-06,2023-02-20,4,452.78924703171253,40.350188794671624
W-649,Abu Dhabi,Shell,Routine,Night,Active,Sandstorm,Critical,2023-03-16,2023-02-07,2,785.9659384444933,36.18078361038541
W-650,Texas,BP,Corrective,Night,Active,Sandstorm,High,2023-12-26,2023-09-21,1,757.6997679187567,43.68221402383146
W-651,Texas,BP,Corrective,Night,Failure,Sandstorm,High,2023-11-27,2023-05-16,1,491.3032742541299,33.6110283633478
W-652,Texas,ExxonMobil,Corrective,Night,Standby,Windy,Critical,2023-11-05,2023-10-23,1,522.4055788199864,41.12697616429836
W-653,North Sea,ExxonMobil,Routine,Night,Failure,Windy,Critical,2024-02-19,2023-07-02,1,664.2477769050372,35.45206996847594
W-654,Algeria,BP,Routine,Day,Active,Cloudy,High,2024-05-17,2023-04-10,2,489.2198327443844,31.51378174553834
W-655,Algeria,BP,Corrective,Night,Standby,Sandstorm,Low,2023-07-13,2022-06-15,1,403.5093779295779,48.007872577420095
W-656,Abu Dhabi,Shell,Routine,Day,Standby,Sunny,High,2024-06-17,2023-02-04,5,606.6718287482314,41.548544121816704
W-657,Abu Dhabi,Shell,Corrective,Night,Active,Cloudy,Low,2023-04-07,2022-11-27,2,555.7295410922355,36.17161646589957
W-658,Texas,ExxonMobil,Routine,Night,Standby,Sunny,Medium,2023-04-14,2023-02-28,1,403.1186225581025,38.82998174905198
W-659,Abu Dhabi,TotalEnergies,Emergency,Day,Standby,Windy,Medium,2023-06-10,2022-10-03,3,533.4997004299711,29.58990650848504
W-660,North Sea,BP,Emergency,Night,Failure,Cloudy,High,2023-03-13,2022-10-02,5,480.7927377670066,29.765942436744556
W-661,Algeria,Shell,Corrective,Day,Active,Cloudy,Low,2023-05-19,2022-09-22,3,453.788517038916,40.57045143413773
W-662,Texas,ExxonMobil,Routine,Day,Active,Rainy,High,2023-03-05,2022-08-15,3,405.699244599939,35.0239868937506
W-663,Abu Dhabi,Shell,Routine,Day,Active,Windy,High,2024-05-08,2022-12-04,1,514.5683733947059,34.22091222399393
W-664,North Sea,BP,Emergency,Night,Active,Windy,Low,2023-03-25,2023-01-10,2,468.0971159732615,33.56031152519672
W-665,North Sea,BP,Emergency,Night,Active,Cloudy,High,2024-03-24,2023-09-08,3,534.1647892110475,35.76033717734556
W-666,Abu Dhabi,Chevron,Routine,Night,Standby,Windy,Medium,2023-01-29,2022-12-04,2,598.3805146477972,33.72875294224354
W-667,Algeria,TotalEnergies,Routine,Day,Failure,Cloudy,Critical,2024-07-23,2023-09-22,4,527.7879643317077,24.839296115642867
W-668,Abu Dhabi,Chevron,Routine,Day,Active,Rainy,Critical,2024-03-02,2022-11-09,4,529.8421519251591,42.07937633414151
W-669,Texas,ExxonMobil,Routine,Night,Failure,Cloudy,High,2023-01-05,2022-10-07,4,435.0587518199028,34.44719819080607
W-670,Abu Dhabi,Shell,Routine,Night,Failure,Windy,Low,2024-04-03,2022-08-22,2,640.9227217417842,44.15764314819015
W-671,North Sea,ExxonMobil,Routine,Night,Standby,Windy,Low,2023-11-05,2022-12-19,3,398.17648148254796,26.189018619128685
W-672,Abu Dhabi,BP,Corrective,Night,Active,Cloudy,Medium,2024-04-12,2023-05-19,1,306.5609597830246,26.169403387014956
W-673,Algeria,Chevron,Routine,Night,Standby,Cloudy,Low,2023-11-10,2022-08-01,3,371.48198232750957,33.6229323224138
W-674,Qatar,Chevron,Emergency,Day,Active,Cloudy,Low,2024-01-20,2023-08-13,2,624.1116693719447,39.88763659269816
W-675,Abu Dhabi,Chevron,Corrective,Day,Standby,Sandstorm,Medium,2024-04-16,2023-01-19,0,555.0677384237929,28.901663892362784
W-676,Algeria,ExxonMobil,Routine,Day,Failure,Windy,High,2023-09-01,2023-07-15,3,657.4331147518467,28.707609723372947
W-677,Algeria,BP,Emergency,Night,Active,Windy,Critical,2023-01-02,2022-11-16,4,341.2338169800037,36.85976169355203
W-678,North Sea,Shell,Corrective,Day,Failure,Sandstorm,Medium,2024-05-24,2022-09-17,1,778.4261864320976,33.43563166690641
W-679,Algeria,Shell,Emergency,Day,Failure,Cloudy,High,2023-08-17,2023-08-15,2,465.9578977711576,37.72039955547623
W-680,Algeria,ExxonMobil,Routine,Day,Standby,Rainy,Medium,2023-10-25,2022-10-30,5,288.75878378703305,33.525250983762994
W-681,Algeria,Chevron,Routine,Day,Active,Cloudy,High,2023-01-05,2022-11-13,0,763.4939800370782,36.925686414024916
W-682,Algeria,TotalEnergies,Routine,Day,Failure,Cloudy,Medium,2023-10-23,2022-07-16,1,342.7877286152796,41.83066619473367
W-683,Texas,ExxonMobil,Routine,Night,Standby,Sandstorm,High,2024-08-14,2023-06-06,2,452.2525143779344,28.91226604122002
W-684,Texas,ExxonMobil,Corrective,Day,Active,Windy,Medium,2023-06-16,2023-04-17,2,475.3097311472401,40.923935069080635
W-685,North Sea,BP,Corrective,Night,Active,Cloudy,High,2023-08-26,2023-01-14,2,553.2899771000394,26.47926265663339
W-686,Abu Dhabi,Shell,Emergency,Night,Failure,Windy,Medium,2024-02-17,2023-12-25,4,405.0435828879963,38.04668286918307
W-687,Algeria,ExxonMobil,Routine,Night,Active,Sunny,Critical,2024-05-03,2023-11-07,3,624.7175874530932,42.096345846815204
W-688,Abu Dhabi,ExxonMobil,Emergency,Night,Failure,Windy,Critical,2023-09-08,2023-07-30,3,590.4363403412891,32.37965988173635
W-689,Abu Dhabi,Chevron,Corrective,Night,Active,Rainy,Low,2023-07-05,2023-04-02,2,502.2880183736559,38.222775570958476
W-690,North Sea,Chevron,Routine,Day,Standby,Rainy,High,2024-07-16,2022-10-30,3,658.9195321353795,32.564534215252294
W-691,Algeria,TotalEnergies,Routine,Day,Failure,Cloudy,Medium,2024-02-11,2023-06-30,1,491.8571934994314,37.92690567063487
W-692,Algeria,BP,Corrective,Night,Failure,Windy,High,2023-03-13,2022-09-27,2,466.92249757895513,23.70750321845226
W-693,Qatar,TotalEnergies,Corrective,Night,Active,Cloudy,Critical,2023-02-11,2022-08-26,0,739.7723319990598,35.810783320437075
W-694,Abu Dhabi,Chevron,Corrective,Night,Active,Sandstorm,High,2023-10-18,2023-09-13,4,535.4883250747865,36.97695481921732
W-695,Abu Dhabi,Shell,Corrective,Day,Failure,Rainy,Medium,2023-05-13,2023-03-29,4,381.7218340648798,41.72340975536555
W-696,Texas,Chevron,Corrective,Night,Active,Cloudy,High,2023-06-02,2023-02-14,6,397.9676863763832,39.62627770639907
W-697,Qatar,BP,Routine,Day,Standby,Sandstorm,Medium,2024-06-10,2022-11-20,3,502.2749768783302,34.19381973801247
W-698,Texas,Chevron,Corrective,Night,Active,Cloudy,Critical,2023-02-23,2022-12-07,4,212.24020689651604,36.340323989743204
W-699,Texas,BP,Routine,Day,Standby,Windy,Critical,2024-03-05,2022-06-30,1,424.0412641741894,27.769417875468537
W-700,Texas,BP,Routine,Night,Standby,Windy,Critical,2023-06-12,2022-07-27,3,487.9527213839742,43.22037469020084
W-701,North Sea,BP,Corrective,Day,Standby,Windy,Low,2024-04-01,2022-06-20,1,479.9362975618741,38.455796991610356
W-702,North Sea,BP,Corrective,Night,Standby,Windy,Critical,2024-03-09,2023-03-27,3,349.10681027080267,25.695496153946195
W-703,Texas,BP,Routine,Day,Standby,Sunny,High,2023-01-05,2022-12-26,2,446.1781050272162,36.22993524064077
W-704,Qatar,Shell,Corrective,Day,Active,Sandstorm,Low,2023-11-02,2022-07-08,5,641.5764676598462,36.61170222238982
W-705,Abu Dhabi,TotalEnergies,Corrective,Day,Standby,Sandstorm,Critical,2023-03-25,2023-01-22,4,616.7778596411465,31.130280520685698
W-706,Qatar,ExxonMobil,Corrective,Day,Active,Windy,High,2024-06-03,2022-10-17,1,511.4739673674829,35.48432767813089
W-707,Algeria,TotalEnergies,Emergency,Day,Standby,Sunny,High,2024-06-06,2023-07-17,4,491.73080283308104,30.62759900842641
W-708,North Sea,BP,Routine,Day,Failure,Windy,High,2023-09-09,2023-08-25,2,480.60479018457255,27.977012136467085
W-709,Abu Dhabi,Shell,Emergency,Day,Standby,Sunny,Medium,2023-09-24,2023-07-20,1,528.3572075113908,31.933265086879732
W-710,Abu Dhabi,Chevron,Corrective,Night,Failure,Windy,Low,2023-07-01,2023-05-16,6,512.3082613609412,35.857951295696424
W-711,Algeria,Shell,Emergency,Night,Standby,Rainy,High,2024-03-05,2023-12-21,1,538.8969165045232,39.64165866688117
W-712,Algeria,BP,Corrective,Night,Standby,Rainy,Medium,2023-08-04,2023-03-20,4,560.2153009926627,35.34909225435759
W-713,Texas,Shell,Emergency,Night,Standby,Cloudy,Critical,2023-06-10,2023-05-30,4,354.6671012975359,39.690456844698545
W-714,North Sea,Shell,Corrective,Night,Failure,Windy,High,2023-09-17,2023-07-01,6,462.76775700623597,38.24351538852026
W-715,North Sea,BP,Emergency,Day,Failure,Sandstorm,Medium,2023-02-24,2022-12-31,6,523.7494891875438,29.82300977081071
W-716,Qatar,Shell,Emergency,Day,Standby,Cloudy,High,2024-03-23,2022-11-04,1,384.09979079317486,38.205515185209485
W-717,Texas,ExxonMobil,Emergency,Day,Active,Rainy,Low,2023-01-08,2022-10-01,4,419.1414374768742,38.343717013106975
W-718,Texas,ExxonMobil,Routine,Day,Standby,Windy,Low,2024-01-22,2023-08-10,6,473.85239508577166,43.709005237184805
W-719,Texas,Shell,Emergency,Day,Failure,Cloudy,Critical,2023-04-20,2022-10-10,6,479.7398410116142,37.05327180667826
W-720,Texas,Chevron,Routine,Night,Standby,Windy,High,2023-05-20,2023-02-25,2,525.9923344269577,28.826629760937337
W-721,North Sea,BP,Corrective,Night,Failure,Rainy,Medium,2024-01-17,2023-09-21,4,398.23630844504544,32.22959601829887
W-722,North Sea,ExxonMobil,Emergency,Night,Failure,Cloudy,Critical,2024-08-18,2023-04-25,4,616.1624545873681,25.737214326202697
W-723,Texas,Chevron,Corrective,Night,Failure,Rainy,High,2024-04-11,2023-06-25,3,478.75089313894074,37.552387594029
W-724,Qatar,Shell,Corrective,Day,Standby,Sunny,Critical,2023-05-16,2023-03-27,2,517.423724192648,43.269837703890204
W-725,Abu Dhabi,Chevron,Emergency,Day,Failure,Rainy,Medium,2023-04-16,2023-02-15,0,455.6201069982534,23.044262550752315
W-726,Abu Dhabi,TotalEnergies,Routine,Day,Failure,Windy,Critical,2024-06-03,2023-04-21,3,528.2780900231015,43.48115171261787
W-727,Qatar,ExxonMobil,Emergency,Night,Standby,Sandstorm,Critical,2023-09-24,2023-08-24,0,700.5465391328756,37.486187515196775
W-728,Texas,Shell,Corrective,Day,Failure,Rainy,Critical,2023-03-24,2023-01-27,1,454.5057388864488,29.617091729213932
W-729,North Sea,BP,Corrective,Night,Standby,Sandstorm,High,2024-06-01,2023-06-13,3,434.6604374696376,36.283473197462754
W-730,Abu Dhabi,Shell,Emergency,Day,Failure,Sunny,Medium,2024-05-04,2023-01-02,3,400.38133340267814,29.77836161317838
W-731,Algeria,BP,Routine,Day,Active,Cloudy,Low,2024-08-13,2023-01-30,1,492.84537803802453,37.202098827913815
W-732,Algeria,Shell,Routine,Night,Active,Cloudy,High,2024-06-29,2024-01-04,8,491.4555583676342,35.31680525054275
W-733,Qatar,Chevron,Corrective,Day,Failure,Sandstorm,Low,2024-05-26,2022-08-07,3,506.17316175178183,36.64671784690736
W-734,Texas,Chevron,Corrective,Day,Active,Cloudy,Low,2023-02-01,2022-11-09,1,556.1907055683579,30.405303414067784
W-735,Abu Dhabi,Chevron,Routine,Night,Standby,Rainy,High,2023-03-04,2023-02-10,2,541.0601728456887,31.133396966927407
W-736,Texas,TotalEnergies,Emergency,Day,Active,Sandstorm,High,2023-12-08,2023-10-16,3,497.2974222160751,37.50910706419486
W-737,Abu Dhabi,BP,Corrective,Night,Failure,Windy,Medium,2023-11-15,2022-09-07,1,734.4561881646694,32.48636853033668
W-738,Qatar,Chevron,Routine,Day,Failure,Rainy,Medium,2023-10-02,2022-11-14,3,582.8816340910487,35.745089040858275
W-739,Qatar,TotalEnergies,Corrective,Day,Standby,Rainy,Critical,2023-08-27,2022-07-10,3,369.28880685912065,37.264917648535416
W-740,Algeria,BP,Emergency,Day,Failure,Rainy,Low,2023-09-16,2023-07-29,5,314.5757617085288,33.88822071097747
W-741,Texas,Shell,Routine,Day,Standby,Windy,Medium,2023-12-08,2022-10-21,5,416.52210493586995,40.77550589185874
W-742,Algeria,TotalEnergies,Corrective,Day,Active,Sunny,Critical,2023-01-02,2022-10-09,6,518.3190056060154,34.072247584926316
W-743,Texas,ExxonMobil,Emergency,Day,Active,Cloudy,Medium,2023-06-06,2023-02-22,4,406.46004128386585,33.92212256464165
W-744,Algeria,TotalEnergies,Corrective,Day,Standby,Sandstorm,High,2023-11-07,2023-08-21,1,424.6847306232137,31.841474122935832
W-745,North Sea,TotalEnergies,Emergency,Day,Standby,Sunny,Medium,2024-03-09,2023-02-02,1,503.12804462917813,40.19991012639158
W-746,North Sea,BP,Emergency,Night,Failure,Sandstorm,Low,2023-04-15,2022-08-27,5,458.96328093364673,31.46395879987834
W-747,North Sea,Shell,Routine,Night,Active,Cloudy,Medium,2023-11-25,2023-04-11,4,254.2759109037852,41.27245097076785
W-748,North Sea,ExxonMobil,Emergency,Day,Standby,Windy,Low,2024-03-04,2023-12-30,3,629.2611834190865,35.81556355682705
W-749,Abu Dhabi,Chevron,Corrective,Day,Active,Rainy,High,2023-09-24,2023-05-31,1,601.3948269088197,48.41047406824845
W-750,North Sea,Chevron,Emergency,Night,Standby,Rainy,Low,2023-01-17,2022-11-03,1,345.7854970024361,31.69770063218746
W-751,Qatar,TotalEnergies,Emergency,Day,Active,Windy,Medium,2023-09-27,2023-07-21,1,506.8269319589446,41.375969522472204
W-752,Qatar,BP,Routine,Day,Failure,Sunny,Critical,2023-06-27,2022-06-22,1,366.01381636559734,37.551209897945746
W-753,Abu Dhabi,BP,Emergency,Night,Active,Sunny,High,2024-07-11,2023-07-01,2,426.944410417403,32.4312289390837
W-754,North Sea,Chevron,Emergency,Day,Active,Sandstorm,Medium,2023-03-16,2022-11-20,0,558.3383541026423,37.61839828015262
W-755,North Sea,ExxonMobil,Corrective,Day,Active,Windy,High,2024-01-27,2023-05-02,0,597.2056540880063,37.374770077152675
W-756,North Sea,Shell,Routine,Night,Active,Sunny,High,2023-02-01,2022-11-15,2,594.3971526975398,33.340306874072056
W-757,Algeria,ExxonMobil,Routine,Day,Active,Windy,Medium,2023-09-25,2022-12-27,0,529.3807044919944,37.141404395037554
W-758,Texas,Shell,Routine,Day,Failure,Cloudy,Medium,2023-11-29,2023-09-13,5,653.0246883718934,40.81720796407103
W-759,Algeria,Chevron,Emergency,Night,Standby,Rainy,Critical,2023-06-28,2022-10-02,4,426.73259606847415,37.556770803629995
W-760,Texas,Shell,Routine,Day,Active,Rainy,High,2023-10-01,2023-07-25,2,453.3645003572842,32.904074151367986
W-761,North Sea,BP,Emergency,Night,Failure,Rainy,High,2023-04-09,2022-06-19,1,188.64465401055895,32.62248807162179
W-762,North Sea,TotalEnergies,Emergency,Day,Active,Windy,Medium,2023-07-02,2022-07-25,2,488.83321786019735,34.56295065879234
W-763,Algeria,TotalEnergies,Corrective,Day,Active,Windy,Low,2024-01-08,2023-10-26,1,569.5632156843883,40.56231007291082
W-764,Algeria,Chevron,Corrective,Night,Standby,Sandstorm,Medium,2023-07-01,2023-06-14,2,534.2311534410682,31.231054547018864
W-765,Texas,BP,Corrective,Night,Active,Rainy,High,2024-06-23,2023-08-23,5,425.11755761079803,36.96065587157072
W-766,Qatar,ExxonMobil,Corrective,Day,Failure,Sandstorm,Medium,2024-01-13,2022-10-04,6,601.3430727577443,27.187662191875
W-767,Texas,BP,Corrective,Night,Failure,Rainy,Critical,2023-09-21,2023-04-19,4,491.14030971445686,37.97305753764813
W-768,Algeria,TotalEnergies,Emergency,Night,Standby,Sandstorm,Low,2023-01-24,2023-01-05,2,591.9712054410442,38.75885448985403
W-769,Algeria,TotalEnergies,Emergency,Day,Active,Sandstorm,Medium,2023-10-27,2023-06-12,3,558.3379622127516,45.138107481245356
W-770,Abu Dhabi,BP,Routine,Day,Failure,Cloudy,Critical,2024-04-03,2023-03-11,4,670.9410750683634,39.62646526858139
W-771,Algeria,BP,Emergency,Day,Active,Sandstorm,High,2023-06-09,2023-05-18,1,540.7236035079445,32.99399537194829
W-772,Abu Dhabi,TotalEnergies,Emergency,Night,Active,Windy,Medium,2024-04-29,2023-07-11,0,573.1931207521138,27.327103513095942
W-773,Qatar,ExxonMobil,Corrective,Night,Active,Sandstorm,High,2023-06-01,2023-05-21,7,490.7939493553876,37.57098242994005
W-774,Texas,Chevron,Emergency,Night,Standby,Rainy,Critical,2024-05-09,2023-08-12,2,439.65318199052064,33.363888483024525
W-775,Texas,Chevron,Corrective,Night,Active,Sandstorm,High,2023-02-21,2022-11-14,6,558.8878649072437,36.67051198862119
W-776,Abu Dhabi,BP,Routine,Day,Failure,Sunny,Critical,2024-06-03,2022-07-19,2,680.3276837047651,31.39907459895419
W-777,Texas,Chevron,Routine,Night,Active,Rainy,Critical,2023-10-27,2023-01-02,3,426.0943222492423,34.134018891764654
W-778,Algeria,TotalEnergies,Emergency,Day,Failure,Sunny,Critical,2023-06-27,2023-06-03,6,470.2236405454895,26.500073489803803
W-779,North Sea,TotalEnergies,Routine,Night,Active,Rainy,Medium,2023-06-09,2022-10-18,4,503.1980522261209,29.768969514618462
W-780,Abu Dhabi,BP,Emergency,Day,Failure,Windy,High,2023-09-17,2022-08-09,2,582.1875571930057,29.06364887169165
W-781,Texas,BP,Routine,Day,Failure,Windy,High,2024-08-22,2022-12-13,7,541.4549579465795,39.36394919641077
W-782,Abu Dhabi,BP,Corrective,Day,Active,Windy,Low,2023-05-13,2022-10-11,5,609.567578772008,30.863678813623935
W-783,Abu Dhabi,ExxonMobil,Corrective,Night,Active,Sunny,Low,2023-03-03,2023-01-07,5,736.8691370769375,41.88965037987357
W-784,North Sea,Chevron,Corrective,Day,Failure,Cloudy,Low,2023-12-18,2023-11-03,0,423.3318428016564,30.912780593504806
W-785,Algeria,BP,Corrective,Day,Standby,Rainy,Low,2023-10-21,2023-03-27,2,573.1674773774467,45.479690337818965
W-786,Abu Dhabi,Shell,Emergency,Night,Active,Windy,High,2023-11-11,2022-07-07,1,538.4767733824605,25.2558286670559
W-787,Texas,Shell,Routine,Day,Standby,Rainy,Critical,2024-02-05,2023-08-03,5,502.284826091354,37.12150899976094
W-788,Qatar,TotalEnergies,Emergency,Night,Active,Sunny,Critical,2023-06-10,2023-04-05,3,572.730226841214,35.19299016078647
W-789,Abu Dhabi,Chevron,Corrective,Night,Active,Cloudy,Medium,2024-06-30,2024-01-04,8,467.9836375521905,28.942792429780887
W-790,Abu Dhabi,BP,Emergency,Day,Active,Sunny,Critical,2023-09-19,2023-05-02,2,538.7654877976385,32.245342155675004
W-791,North Sea,Shell,Routine,Day,Active,Rainy,High,2023-03-19,2022-12-19,3,343.36490843432614,33.693592410568165
W-792,Algeria,Chevron,Emergency,Night,Standby,Cloudy,High,2024-03-21,2023-04-08,2,435.34216662730125,36.24903130015685
W-793,Qatar,TotalEnergies,Routine,Day,Active,Cloudy,High,2024-01-21,2024-01-09,3,625.7024976931716,30.317916505680117
W-794,Texas,ExxonMobil,Emergency,Night,Failure,Sunny,Medium,2023-07-09,2023-06-20,5,621.0899579125305,37.12660194277741
W-795,Qatar,Chevron,Routine,Night,Failure,Windy,Low,2024-01-08,2023-07-09,8,531.1319956061823,35.5986192499859
W-796,Texas,Chevron,Routine,Night,Standby,Rainy,Critical,2023-05-12,2022-10-23,3,445.6340294732305,38.89592380320707
W-797,Algeria,ExxonMobil,Corrective,Day,Active,Sandstorm,High,2023-09-24,2023-08-21,3,599.0318995621932,30.688189878951025
W-798,Texas,Chevron,Routine,Night,Failure,Sandstorm,High,2024-06-23,2023-08-25,5,648.3784857795965,32.95333499848622
W-799,North Sea,TotalEnergies,Corrective,Day,Standby,Sunny,Low,2023-03-22,2022-12-08,2,450.51597561307847,42.2105918823174
W-800,North Sea,TotalEnergies,Corrective,Day,Active,Rainy,High,2023-08-21,2023-03-18,4,325.3976376017821,30.46980753847076
W-801,North Sea,ExxonMobil,Corrective,Day,Failure,Rainy,Critical,2024-05-07,2022-11-24,3,553.8961910544823,28.037616400840342
W-802,North Sea,BP,Emergency,Day,Failure,Sunny,Medium,2024-08-04,2022-11-03,5,609.6521932888932,31.84522418460251
W-803,Qatar,Shell,Emergency,Night,Standby,Rainy,High,2023-09-30,2022-06-16,4,570.4980231605692,26.120251505999736
W-804,Algeria,BP,Emergency,Day,Active,Windy,Critical,2023-11-01,2022-11-19,4,687.8095036675928,43.3644673874918
W-805,Texas,Chevron,Emergency,Night,Active,Sunny,High,2023-12-10,2023-04-29,2,688.3160798633772,33.586183324181384
W-806,Texas,Shell,Routine,Night,Failure,Windy,Low,2024-07-13,2022-06-01,4,463.35232440237996,33.63447307267214
W-807,North Sea,ExxonMobil,Routine,Day,Failure,Rainy,High,2024-05-29,2022-11-17,5,523.8793262692543,38.712634785929886
W-808,North Sea,ExxonMobil,Emergency,Night,Failure,Sunny,High,2023-04-13,2023-03-13,3,440.4158189584347,31.372215584952656
W-809,Abu Dhabi,Shell,Routine,Night,Active,Rainy,Medium,2023-09-20,2023-05-23,0,377.35235640712114,33.920348153251396
W-810,Algeria,TotalEnergies,Routine,Day,Standby,Sunny,Low,2023-10-06,2023-05-31,3,384.3872834237612,31.24028169167476
W-811,Qatar,Shell,Corrective,Night,Standby,Rainy,Low,2024-04-18,2023-01-29,6,586.0425623915652,26.22484544730665
W-812,Texas,Chevron,Corrective,Night,Active,Windy,Medium,2023-12-28,2023-07-11,5,536.3465024823731,35.25378940242768
W-813,Abu Dhabi,TotalEnergies,Corrective,Night,Standby,Windy,High,2024-01-28,2022-09-22,3,606.7953008601007,40.12863714479218
W-814,Abu Dhabi,ExxonMobil,Corrective,Night,Failure,Rainy,Critical,2024-08-21,2023-10-05,1,803.7945691959751,35.396474765850684
W-815,Texas,Shell,Routine,Day,Standby,Sunny,Low,2023-02-14,2022-08-10,6,559.9841123889677,39.59895662025003
W-816,Qatar,BP,Emergency,Night,Standby,Sandstorm,Low,2023-05-14,2023-02-05,3,405.4495305079523,29.52104050466545
W-817,Abu Dhabi,BP,Routine,Night,Standby,Windy,High,2023-09-02,2022-12-22,2,624.2152184809951,31.229803765286174
W-818,Abu Dhabi,Chevron,Routine,Night,Failure,Windy,High,2023-07-28,2023-05-01,3,403.2185249190669,28.528514674550454
W-819,Algeria,BP,Routine,Night,Active,Sandstorm,Low,2023-01-13,2022-10-19,6,709.8004261741692,36.832787726558955
W-820,Qatar,Shell,Corrective,Day,Failure,Rainy,High,2023-02-25,2023-02-08,1,263.42610095935873,33.41195685008701
W-821,Abu Dhabi,Shell,Corrective,Night,Active,Sunny,Critical,2024-02-13,2022-09-10,3,434.4141259597084,33.224707089342004
W-822,Qatar,BP,Corrective,Day,Active,Rainy,Low,2024-06-11,2023-06-18,1,574.6565927733176,38.344930949257744
W-823,Texas,Shell,Emergency,Night,Active,Cloudy,Critical,2023-11-05,2023-10-06,4,641.3025192589453,32.635085080565254
W-824,North Sea,Chevron,Routine,Day,Standby,Windy,Critical,2023-11-20,2023-10-09,1,418.76202484517813,40.39835856694185
W-825,Abu Dhabi,TotalEnergies,Emergency,Day,Standby,Cloudy,High,2023-06-03,2022-07-07,2,397.00904385760117,36.17828793993599
W-826,Algeria,Chevron,Corrective,Day,Active,Windy,Critical,2024-04-05,2023-01-12,5,517.8040629963652,33.16926079599407
W-827,Texas,Chevron,Emergency,Day,Active,Windy,High,2024-03-27,2023-12-08,2,729.0792620278862,27.241983307006876
