datetime,jour_ouvrable,conditions_meteo,temperature,humidite,vitesse_vent,vacances,saison,nb_locations
2012-08-19 06:00:00,0,(2) nuageux,25.42,69,7.0015,non,automn,20
2012-08-19 07:00:00,0,(2) nuageux,25.42,69,8.9981,non,automn,41
2012-08-19 08:00:00,0,(2) nuageux,26.24,69,7.0015,non,automn,124
2012-08-19 09:00:00,0,(2) nuageux,27.06,74,0.0,non,automn,270
2012-08-19 10:00:00,0,(2) nuageux,27.88,69,0.0,non,automn,425
2012-08-19 11:00:00,0,(3) pluie,26.24,78,11.0014,non,automn,272
2012-08-19 12:00:00,0,(3) pluie,26.24,73,0.0,non,automn,298
2012-08-19 13:00:00,0,(3) pluie,26.24,83,8.9981,non,automn,162
2012-08-19 14:00:00,0,(3) pluie,26.24,73,0.0,non,automn,149
2012-08-19 15:00:00,0,(2) nuageux,26.24,65,0.0,non,automn,276
2012-08-19 16:00:00,0,(2) nuageux,27.06,65,0.0,non,automn,356
2012-08-19 17:00:00,0,(2) nuageux,26.24,78,7.0015,non,automn,343
2012-08-19 18:00:00,0,(2) nuageux,26.24,78,7.0015,non,automn,377
2012-08-19 19:00:00,0,(2) nuageux,26.24,73,8.9981,non,automn,341
2012-08-19 20:00:00,0,(2) nuageux,26.24,73,12.998,non,automn,274
2012-08-19 21:00:00,0,(3) pluie,25.42,78,6.0032,non,automn,190
2012-08-19 22:00:00,0,(2) nuageux,25.42,78,11.0014,non,automn,56
2012-08-19 23:00:00,0,(2) nuageux,25.42,73,0.0,non,automn,46
2012-09-01 00:00:00,0,(1) temps clair,30.34,62,7.0015,non,automn,168
2012-09-01 01:00:00,0,(1) temps clair,29.52,74,8.9981,non,automn,79
2012-09-01 02:00:00,0,(1) temps clair,28.7,70,11.0014,non,automn,69
2012-09-01 03:00:00,0,(1) temps clair,28.7,70,7.0015,non,automn,35
2012-09-01 04:00:00,0,(1) temps clair,28.7,70,0.0,non,automn,12
2012-09-01 05:00:00,0,(1) temps clair,27.88,79,0.0,non,automn,22
2012-09-01 06:00:00,0,(1) temps clair,27.88,79,0.0,non,automn,36
2012-09-01 07:00:00,0,(2) nuageux,30.34,58,8.9981,non,automn,66
2012-09-01 08:00:00,0,(2) nuageux,31.16,58,16.9979,non,automn,162
2012-09-01 09:00:00,0,(2) nuageux,31.16,58,12.998,non,automn,237
2012-09-01 10:00:00,0,(2) nuageux,31.98,55,12.998,non,automn,417
2012-09-01 11:00:00,0,(2) nuageux,32.8,55,15.0013,non,automn,492
2012-09-01 12:00:00,0,(2) nuageux,32.8,55,11.0014,non,automn,471
2012-09-01 13:00:00,0,(2) nuageux,33.62,52,6.0032,non,automn,504
2012-09-01 14:00:00,0,(2) nuageux,35.26,44,11.0014,non,automn,514
2012-09-01 15:00:00,0,(2) nuageux,35.26,44,19.0012,non,automn,563
2012-09-01 16:00:00,0,(2) nuageux,34.44,49,11.0014,non,automn,462
2012-09-01 17:00:00,0,(2) nuageux,33.62,52,0.0,non,automn,463
2012-09-01 18:00:00,0,(2) nuageux,33.62,52,0.0,non,automn,442
2012-09-01 19:00:00,0,(3) pluie,31.98,62,0.0,non,automn,392
2012-09-01 20:00:00,0,(3) pluie,31.16,67,16.9979,non,automn,207
2012-09-01 21:00:00,0,(3) pluie,26.24,89,0.0,non,automn,104
2012-09-01 22:00:00,0,(2) nuageux,27.06,89,0.0,non,automn,78
2012-09-01 23:00:00,0,(1) temps clair,27.06,89,6.0032,non,automn,145
2012-09-02 00:00:00,0,(2) nuageux,27.06,89,6.0032,non,automn,99
2012-09-02 01:00:00,0,(1) temps clair,27.06,89,0.0,non,automn,73
2012-09-02 02:00:00,0,(1) temps clair,27.06,89,0.0,non,automn,84
2012-09-02 03:00:00,0,(1) temps clair,27.06,89,6.0032,non,automn,42
2012-09-02 04:00:00,0,(1) temps clair,27.06,89,0.0,non,automn,22
2012-09-02 05:00:00,0,(1) temps clair,27.06,89,0.0,non,automn,12
2012-09-02 06:00:00,0,(2) nuageux,27.06,89,0.0,non,automn,15
2012-09-02 07:00:00,0,(1) temps clair,27.06,94,6.0032,non,automn,42
2012-09-02 08:00:00,0,(1) temps clair,27.88,89,6.0032,non,automn,129
2012-09-02 09:00:00,0,(2) nuageux,28.7,84,0.0,non,automn,232
2012-09-02 10:00:00,0,(2) nuageux,29.52,79,0.0,non,automn,388
2012-09-02 11:00:00,0,(2) nuageux,30.34,70,0.0,non,automn,489
2012-09-02 12:00:00,0,(3) pluie,30.34,70,0.0,non,automn,545
2012-09-02 13:00:00,0,(3) pluie,29.52,74,6.0032,non,automn,493
2012-09-02 14:00:00,0,(3) pluie,29.52,79,6.0032,non,automn,457
2012-09-02 15:00:00,0,(3) pluie,30.34,74,8.9981,non,automn,355
2012-09-02 16:00:00,0,(1) temps clair,30.34,70,0.0,non,automn,474
2012-09-02 17:00:00,0,(1) temps clair,31.16,66,6.0032,non,automn,503
2012-09-02 18:00:00,0,(1) temps clair,30.34,74,0.0,non,automn,500
2012-09-02 19:00:00,0,(2) nuageux,28.7,84,15.0013,non,automn,292
2012-09-02 20:00:00,0,(2) nuageux,28.7,84,11.0014,non,automn,104
2012-09-02 21:00:00,0,(1) temps clair,28.7,70,11.0014,non,automn,171
2012-09-02 22:00:00,0,(3) pluie,27.88,83,8.9981,non,automn,166
2012-09-02 23:00:00,0,(3) pluie,27.06,89,6.0032,non,automn,123
2012-09-03 00:00:00,0,(2) nuageux,27.06,94,0.0,oui,automn,104
2012-09-03 01:00:00,0,(2) nuageux,27.88,89,11.0014,oui,automn,55
2012-09-03 02:00:00,0,(1) temps clair,27.06,89,7.0015,oui,automn,40
2012-09-03 03:00:00,0,(1) temps clair,27.06,89,8.9981,oui,automn,28
2012-09-03 04:00:00,0,(1) temps clair,27.06,89,6.0032,oui,automn,11
2012-09-03 05:00:00,0,(1) temps clair,27.06,89,0.0,oui,automn,4
2012-09-03 06:00:00,0,(1) temps clair,27.06,94,0.0,oui,automn,15
2012-09-03 07:00:00,0,(1) temps clair,27.88,85,0.0,oui,automn,43
2012-09-03 08:00:00,0,(2) nuageux,28.7,84,7.0015,oui,automn,127
2012-09-03 09:00:00,0,(2) nuageux,28.7,84,8.9981,oui,automn,229
2012-09-03 10:00:00,0,(2) nuageux,30.34,74,15.0013,oui,automn,359
2012-09-03 11:00:00,0,(2) nuageux,30.34,70,19.0012,oui,automn,459
2012-09-03 12:00:00,0,(2) nuageux,31.16,62,19.9995,oui,automn,543
2012-09-03 13:00:00,0,(2) nuageux,31.16,66,16.9979,oui,automn,566
2012-09-03 14:00:00,0,(1) temps clair,30.34,70,19.9995,oui,automn,512
2012-09-03 15:00:00,0,(1) temps clair,30.34,70,15.0013,oui,automn,449
2012-09-03 16:00:00,0,(1) temps clair,30.34,70,15.0013,oui,automn,500
2012-09-03 17:00:00,0,(1) temps clair,30.34,70,8.9981,oui,automn,498
2012-09-03 18:00:00,0,(1) temps clair,30.34,66,11.0014,oui,automn,482
2012-09-03 19:00:00,0,(1) temps clair,29.52,74,12.998,oui,automn,374
2012-09-03 20:00:00,0,(1) temps clair,29.52,76,7.0015,oui,automn,261
2012-09-03 21:00:00,0,(1) temps clair,29.52,76,7.0015,oui,automn,184
2012-09-03 22:00:00,0,(2) nuageux,28.7,84,8.9981,oui,automn,121
2012-09-03 23:00:00,0,(2) nuageux,28.7,84,16.9979,oui,automn,70
2012-09-04 00:00:00,1,(2) nuageux,28.7,84,16.9979,non,automn,29
2012-09-04 01:00:00,1,(1) temps clair,27.88,82,8.9981,non,automn,24
2012-09-04 02:00:00,1,(1) temps clair,27.88,82,8.9981,non,automn,5
2012-09-04 03:00:00,1,(2) nuageux,27.06,89,6.0032,non,automn,10
2012-09-04 04:00:00,1,(2) nuageux,27.06,89,0.0,non,automn,8
2012-09-04 05:00:00,1,(2) nuageux,27.06,89,0.0,non,automn,38
2012-09-04 06:00:00,1,(2) nuageux,27.88,89,7.0015,non,automn,172
2012-09-04 07:00:00,1,(2) nuageux,27.88,89,7.0015,non,automn,493
2012-09-04 08:00:00,1,(1) temps clair,28.7,84,11.0014,non,automn,632
2012-09-04 09:00:00,1,(2) nuageux,29.52,79,15.0013,non,automn,323
2012-09-04 10:00:00,1,(2) nuageux,29.52,74,16.9979,non,automn,172
2012-09-04 11:00:00,1,(2) nuageux,30.34,70,19.0012,non,automn,198
2012-09-04 12:00:00,1,(1) temps clair,31.16,70,19.0012,non,automn,287
2012-09-04 13:00:00,1,(1) temps clair,32.8,55,30.0026,non,automn,275
2012-09-04 14:00:00,1,(1) temps clair,32.8,55,27.9993,non,automn,274
2012-09-04 15:00:00,1,(1) temps clair,32.8,59,31.0009,non,automn,292
2012-09-04 16:00:00,1,(1) temps clair,31.16,70,27.9993,non,automn,458
2012-09-04 17:00:00,1,(1) temps clair,31.16,70,23.9994,non,automn,856
2012-09-04 18:00:00,1,(1) temps clair,31.16,75,15.0013,non,automn,839
2012-09-04 19:00:00,1,(1) temps clair,31.16,70,15.0013,non,automn,552
2012-09-04 20:00:00,1,(1) temps clair,30.34,70,16.9979,non,automn,385
2012-09-04 21:00:00,1,(1) temps clair,30.34,74,16.9979,non,automn,268
2012-09-04 22:00:00,1,(1) temps clair,30.34,70,19.0012,non,automn,179
2012-09-04 23:00:00,1,(1) temps clair,29.52,74,19.9995,non,automn,95
2012-09-05 00:00:00,1,(1) temps clair,29.52,74,16.9979,non,automn,37
2012-09-05 01:00:00,1,(1) temps clair,28.7,84,12.998,non,automn,13
2012-09-05 02:00:00,1,(1) temps clair,28.7,84,12.998,non,automn,9
2012-09-05 03:00:00,1,(1) temps clair,28.7,79,19.0012,non,automn,4
2012-09-05 04:00:00,1,(1) temps clair,28.7,79,19.0012,non,automn,5
2012-09-05 05:00:00,1,(2) nuageux,28.7,79,19.9995,non,automn,40
2012-09-05 06:00:00,1,(1) temps clair,28.7,79,19.0012,non,automn,210
2012-09-05 07:00:00,1,(2) nuageux,28.7,79,16.9979,non,automn,500
2012-09-05 08:00:00,1,(1) temps clair,29.52,74,12.998,non,automn,725
2012-09-05 09:00:00,1,(1) temps clair,30.34,70,16.9979,non,automn,290
2012-09-05 10:00:00,1,(2) nuageux,31.16,70,11.0014,non,automn,235
2012-09-05 11:00:00,1,(2) nuageux,31.98,62,11.0014,non,automn,217
2012-09-05 12:00:00,1,(1) temps clair,31.98,70,7.0015,non,automn,266
2012-09-05 13:00:00,1,(1) temps clair,32.8,63,11.0014,non,automn,234
2012-09-05 14:00:00,1,(1) temps clair,33.62,56,7.0015,non,automn,211
2012-09-05 15:00:00,1,(1) temps clair,31.98,70,12.998,non,automn,245
2012-09-05 16:00:00,1,(1) temps clair,31.16,70,16.9979,non,automn,430
2012-09-05 17:00:00,1,(1) temps clair,31.16,66,16.9979,non,automn,863
2012-09-05 18:00:00,1,(1) temps clair,31.16,75,12.998,non,automn,839
2012-09-05 19:00:00,1,(1) temps clair,30.34,70,11.0014,non,automn,662
2012-09-05 20:00:00,1,(1) temps clair,29.52,84,11.0014,non,automn,412
2012-09-05 21:00:00,1,(1) temps clair,29.52,79,0.0,non,automn,296
2012-09-05 22:00:00,1,(1) temps clair,29.52,79,0.0,non,automn,219
2012-09-05 23:00:00,1,(1) temps clair,28.7,84,6.0032,non,automn,150
2012-09-06 00:00:00,1,(2) nuageux,28.7,84,6.0032,non,automn,65
2012-09-06 01:00:00,1,(2) nuageux,28.7,84,0.0,non,automn,18
2012-09-06 02:00:00,1,(1) temps clair,29.52,79,0.0,non,automn,8
2012-09-06 03:00:00,1,(1) temps clair,28.7,84,7.0015,non,automn,9
2012-09-06 04:00:00,1,(2) nuageux,28.7,84,6.0032,non,automn,8
2012-09-06 05:00:00,1,(2) nuageux,28.7,84,12.998,non,automn,38
2012-09-06 06:00:00,1,(2) nuageux,28.7,84,6.0032,non,automn,200
2012-09-06 07:00:00,1,(2) nuageux,28.7,84,7.0015,non,automn,482
2012-09-06 08:00:00,1,(3) pluie,28.7,79,0.0,non,automn,646
2012-09-06 09:00:00,1,(3) pluie,27.06,94,8.9981,non,automn,123
2012-09-06 10:00:00,1,(3) pluie,27.06,94,8.9981,non,automn,49
2012-09-06 11:00:00,1,(3) pluie,28.7,84,11.0014,non,automn,62
2012-09-06 12:00:00,1,(2) nuageux,29.52,79,15.0013,non,automn,137
2012-09-06 13:00:00,1,(2) nuageux,29.52,79,7.0015,non,automn,191
2012-09-06 14:00:00,1,(1) temps clair,30.34,74,6.0032,non,automn,216
2012-09-06 15:00:00,1,(1) temps clair,30.34,66,12.998,non,automn,270
2012-09-06 16:00:00,1,(1) temps clair,30.34,70,15.0013,non,automn,416
2012-09-06 17:00:00,1,(1) temps clair,30.34,70,16.9979,non,automn,808
2012-09-06 18:00:00,1,(1) temps clair,29.52,70,16.9979,non,automn,835
2012-09-06 19:00:00,1,(1) temps clair,27.88,74,16.9979,non,automn,558
2012-09-06 20:00:00,1,(1) temps clair,27.06,78,15.0013,non,automn,406
2012-09-06 21:00:00,1,(1) temps clair,26.24,89,11.0014,non,automn,272
2012-09-06 22:00:00,1,(1) temps clair,26.24,89,11.0014,non,automn,217
2012-09-06 23:00:00,1,(1) temps clair,26.24,89,11.0014,non,automn,169
2012-09-07 00:00:00,1,(1) temps clair,26.24,89,8.9981,non,automn,96
2012-09-07 01:00:00,1,(1) temps clair,25.42,88,7.0015,non,automn,29
2012-09-07 02:00:00,1,(1) temps clair,25.42,83,6.0032,non,automn,11
2012-09-07 03:00:00,1,(1) temps clair,25.42,83,6.0032,non,automn,9
2012-09-07 04:00:00,1,(1) temps clair,25.42,88,0.0,non,automn,8
2012-09-07 05:00:00,1,(1) temps clair,25.42,88,0.0,non,automn,40
2012-09-07 06:00:00,1,(1) temps clair,25.42,88,7.0015,non,automn,140
2012-09-07 07:00:00,1,(1) temps clair,26.24,89,7.0015,non,automn,486
2012-09-07 08:00:00,1,(1) temps clair,27.06,83,7.0015,non,automn,719
2012-09-07 09:00:00,1,(1) temps clair,28.7,79,8.9981,non,automn,344
2012-09-07 10:00:00,1,(1) temps clair,29.52,74,8.9981,non,automn,224
2012-09-07 11:00:00,1,(1) temps clair,31.16,62,8.9981,non,automn,296
2012-09-07 12:00:00,1,(1) temps clair,31.98,59,11.0014,non,automn,323
2012-09-07 13:00:00,1,(1) temps clair,32.8,59,16.9979,non,automn,354
2012-09-07 14:00:00,1,(1) temps clair,32.8,59,16.9979,non,automn,253
2012-09-07 15:00:00,1,(1) temps clair,32.8,55,16.9979,non,automn,331
2012-09-07 16:00:00,1,(1) temps clair,32.8,55,19.0012,non,automn,470
2012-09-07 17:00:00,1,(1) temps clair,31.98,59,22.0028,non,automn,772
2012-09-07 18:00:00,1,(1) temps clair,31.16,62,19.9995,non,automn,792
2012-09-07 19:00:00,1,(1) temps clair,30.34,62,19.0012,non,automn,568
2012-09-07 20:00:00,1,(1) temps clair,29.52,66,15.0013,non,automn,391
2012-09-07 21:00:00,1,(1) temps clair,28.7,74,11.0014,non,automn,301
2012-09-07 22:00:00,1,(1) temps clair,28.7,74,15.0013,non,automn,299
2012-09-07 23:00:00,1,(1) temps clair,27.06,89,16.9979,non,automn,248
2012-09-08 00:00:00,0,(1) temps clair,27.06,89,16.9979,non,automn,150
2012-09-08 01:00:00,0,(2) nuageux,27.06,89,19.0012,non,automn,117
2012-09-08 02:00:00,0,(1) temps clair,27.06,89,22.0028,non,automn,77
2012-09-08 03:00:00,0,(2) nuageux,27.06,89,15.0013,non,automn,43
2012-09-08 04:00:00,0,(2) nuageux,27.06,94,15.0013,non,automn,11
2012-09-08 05:00:00,0,(2) nuageux,27.06,94,16.9979,non,automn,15
2012-09-08 06:00:00,0,(2) nuageux,27.06,89,19.0012,non,automn,34
2012-09-08 07:00:00,0,(1) temps clair,27.06,89,19.0012,non,automn,82
2012-09-08 08:00:00,0,(1) temps clair,28.7,79,22.0028,non,automn,230
2012-09-08 09:00:00,0,(1) temps clair,28.7,74,26.0027,non,automn,348
2012-09-08 10:00:00,0,(1) temps clair,30.34,70,26.0027,non,automn,422
2012-09-08 11:00:00,0,(1) temps clair,31.16,62,30.0026,non,automn,578
2012-09-08 12:00:00,0,(1) temps clair,32.8,55,32.9975,non,automn,694
2012-09-08 13:00:00,0,(1) temps clair,33.62,52,35.0008,non,automn,668
2012-09-08 14:00:00,0,(1) temps clair,33.62,52,30.0026,non,automn,626
2012-09-08 15:00:00,0,(3) pluie,22.96,88,16.9979,non,automn,512
2012-09-08 16:00:00,0,(3) pluie,22.96,88,12.998,non,automn,114
2012-09-08 17:00:00,0,(3) pluie,23.78,83,12.998,non,automn,171
2012-09-08 18:00:00,0,(3) pluie,23.78,83,8.9981,non,automn,167
2012-09-08 19:00:00,0,(3) pluie,23.78,88,7.0015,non,automn,215
2012-09-08 20:00:00,0,(2) nuageux,23.78,88,6.0032,non,automn,194
2012-09-08 21:00:00,0,(2) nuageux,24.6,83,11.0014,non,automn,181
2012-09-08 22:00:00,0,(2) nuageux,23.78,78,19.9995,non,automn,194
2012-09-08 23:00:00,0,(2) nuageux,23.78,73,11.0014,non,automn,133
2012-09-09 00:00:00,0,(2) nuageux,22.96,73,12.998,non,automn,124
2012-09-09 01:00:00,0,(1) temps clair,22.96,73,15.0013,non,automn,124
2012-09-09 02:00:00,0,(1) temps clair,22.14,77,19.0012,non,automn,96
2012-09-09 03:00:00,0,(1) temps clair,22.14,73,15.0013,non,automn,46
2012-09-09 04:00:00,0,(1) temps clair,21.32,77,16.9979,non,automn,28
2012-09-09 05:00:00,0,(1) temps clair,21.32,77,12.998,non,automn,55
2012-09-09 06:00:00,0,(1) temps clair,21.32,77,12.998,non,automn,35
2012-09-09 07:00:00,0,(1) temps clair,22.14,73,11.0014,non,automn,70
2012-09-09 08:00:00,0,(1) temps clair,23.78,68,15.0013,non,automn,170
2012-09-09 09:00:00,0,(1) temps clair,25.42,61,16.9979,non,automn,299
2012-09-09 10:00:00,0,(1) temps clair,26.24,57,19.9995,non,automn,495
2012-09-09 11:00:00,0,(1) temps clair,27.06,47,16.9979,non,automn,585
2012-09-09 12:00:00,0,(1) temps clair,27.06,47,0.0,non,automn,757
2012-09-09 13:00:00,0,(1) temps clair,27.88,39,0.0,non,automn,729
2012-09-09 14:00:00,0,(1) temps clair,29.52,30,19.0012,non,automn,647
2012-09-09 15:00:00,0,(1) temps clair,29.52,32,16.9979,non,automn,696
2012-09-09 16:00:00,0,(1) temps clair,27.88,36,19.0012,non,automn,701
2012-09-09 17:00:00,0,(1) temps clair,28.7,37,16.9979,non,automn,671
2012-09-09 18:00:00,0,(1) temps clair,27.06,36,16.9979,non,automn,560
2012-09-09 19:00:00,0,(1) temps clair,27.06,36,16.9979,non,automn,496
2012-09-09 20:00:00,0,(1) temps clair,25.42,41,19.0012,non,automn,356
2012-09-09 21:00:00,0,(1) temps clair,24.6,46,15.0013,non,automn,206
2012-09-09 22:00:00,0,(1) temps clair,23.78,49,16.9979,non,automn,189
2012-09-09 23:00:00,0,(1) temps clair,22.96,52,19.0012,non,automn,92
2012-09-10 00:00:00,1,(1) temps clair,22.96,52,19.0012,non,automn,41
2012-09-10 01:00:00,1,(1) temps clair,22.14,60,12.998,non,automn,18
2012-09-10 02:00:00,1,(1) temps clair,22.14,60,23.9994,non,automn,17
2012-09-10 03:00:00,1,(1) temps clair,21.32,68,19.0012,non,automn,12
2012-09-10 04:00:00,1,(1) temps clair,21.32,68,19.0012,non,automn,5
2012-09-10 05:00:00,1,(1) temps clair,20.5,72,16.9979,non,automn,40
2012-09-10 06:00:00,1,(1) temps clair,20.5,72,8.9981,non,automn,180
2012-09-10 07:00:00,1,(1) temps clair,21.32,68,15.0013,non,automn,447
2012-09-10 08:00:00,1,(1) temps clair,22.96,60,19.0012,non,automn,730
2012-09-10 09:00:00,1,(1) temps clair,24.6,53,19.9995,non,automn,361
2012-09-10 10:00:00,1,(1) temps clair,25.42,50,19.0012,non,automn,210
2012-09-10 11:00:00,1,(1) temps clair,25.42,43,19.9995,non,automn,236
2012-09-10 12:00:00,1,(1) temps clair,26.24,44,26.0027,non,automn,332
2012-09-10 13:00:00,1,(1) temps clair,26.24,38,15.0013,non,automn,323
2012-09-10 14:00:00,1,(1) temps clair,27.06,36,19.0012,non,automn,340
2012-09-10 15:00:00,1,(1) temps clair,27.06,31,26.0027,non,automn,346
2012-09-10 16:00:00,1,(1) temps clair,27.06,34,22.0028,non,automn,488
2012-09-10 17:00:00,1,(1) temps clair,27.06,34,22.0028,non,automn,871
2012-09-10 18:00:00,1,(1) temps clair,25.42,35,19.9995,non,automn,968
2012-09-10 19:00:00,1,(1) temps clair,25.42,38,19.9995,non,automn,633
2012-09-10 20:00:00,1,(1) temps clair,24.6,40,12.998,non,automn,390
2012-09-10 21:00:00,1,(1) temps clair,22.96,49,11.0014,non,automn,285
2012-09-10 22:00:00,1,(1) temps clair,22.14,52,8.9981,non,automn,159
2012-09-10 23:00:00,1,(1) temps clair,22.14,52,0.0,non,automn,93
2012-09-11 00:00:00,1,(1) temps clair,21.32,59,7.0015,non,automn,32
2012-09-11 01:00:00,1,(1) temps clair,20.5,63,0.0,non,automn,10
2012-09-11 02:00:00,1,(1) temps clair,19.68,77,11.0014,non,automn,6
2012-09-11 03:00:00,1,(1) temps clair,19.68,67,8.9981,non,automn,8
2012-09-11 04:00:00,1,(1) temps clair,19.68,72,7.0015,non,automn,9
2012-09-11 05:00:00,1,(1) temps clair,18.86,72,6.0032,non,automn,44
2012-09-11 06:00:00,1,(1) temps clair,18.86,77,7.0015,non,automn,211
2012-09-11 07:00:00,1,(1) temps clair,20.5,72,7.0015,non,automn,596
2012-09-11 08:00:00,1,(1) temps clair,22.14,68,6.0032,non,automn,750
2012-09-11 09:00:00,1,(1) temps clair,24.6,49,0.0,non,automn,358
2012-09-11 10:00:00,1,(1) temps clair,25.42,38,0.0,non,automn,196
2012-09-11 11:00:00,1,(1) temps clair,26.24,33,6.0032,non,automn,247
2012-09-11 12:00:00,1,(1) temps clair,26.24,33,0.0,non,automn,316
2012-09-11 13:00:00,1,(1) temps clair,27.06,29,6.0032,non,automn,328
2012-09-11 14:00:00,1,(1) temps clair,27.88,30,6.0032,non,automn,255
2012-09-11 15:00:00,1,(1) temps clair,28.7,28,7.0015,non,automn,326
2012-09-11 16:00:00,1,(1) temps clair,28.7,28,8.9981,non,automn,536
2012-09-11 17:00:00,1,(1) temps clair,28.7,28,0.0,non,automn,970
2012-09-11 18:00:00,1,(1) temps clair,26.24,36,11.0014,non,automn,877
2012-09-11 19:00:00,1,(1) temps clair,25.42,41,12.998,non,automn,596
2012-09-11 20:00:00,1,(1) temps clair,23.78,56,8.9981,non,automn,461
2012-09-11 21:00:00,1,(1) temps clair,22.96,60,7.0015,non,automn,310
2012-09-11 22:00:00,1,(1) temps clair,22.96,64,7.0015,non,automn,216
2012-09-11 23:00:00,1,(1) temps clair,22.14,68,7.0015,non,automn,109
2012-09-12 00:00:00,1,(1) temps clair,21.32,72,7.0015,non,automn,49
2012-09-12 01:00:00,1,(1) temps clair,21.32,72,7.0015,non,automn,21
2012-09-12 02:00:00,1,(1) temps clair,21.32,72,6.0032,non,automn,11
2012-09-12 03:00:00,1,(1) temps clair,20.5,77,6.0032,non,automn,7
2012-09-12 04:00:00,1,(1) temps clair,20.5,72,6.0032,non,automn,5
2012-09-12 05:00:00,1,(1) temps clair,20.5,72,6.0032,non,automn,48
2012-09-12 06:00:00,1,(1) temps clair,20.5,72,6.0032,non,automn,205
2012-09-12 07:00:00,1,(1) temps clair,21.32,72,0.0,non,automn,557
2012-09-12 08:00:00,1,(1) temps clair,22.96,64,7.0015,non,automn,770
2012-09-12 09:00:00,1,(1) temps clair,24.6,64,8.9981,non,automn,328
2012-09-12 10:00:00,1,(1) temps clair,25.42,61,8.9981,non,automn,205
2012-09-12 11:00:00,1,(1) temps clair,27.06,50,12.998,non,automn,232
2012-09-12 12:00:00,1,(1) temps clair,27.88,36,8.9981,non,automn,352
2012-09-12 13:00:00,1,(1) temps clair,28.7,34,8.9981,non,automn,323
2012-09-12 14:00:00,1,(1) temps clair,28.7,37,11.0014,non,automn,278
2012-09-12 15:00:00,1,(1) temps clair,29.52,37,8.9981,non,automn,318
2012-09-12 16:00:00,1,(1) temps clair,29.52,37,11.0014,non,automn,509
2012-09-12 17:00:00,1,(1) temps clair,28.7,41,19.9995,non,automn,925
2012-09-12 18:00:00,1,(1) temps clair,27.06,44,16.9979,non,automn,977
2012-09-12 19:00:00,1,(1) temps clair,26.24,50,12.998,non,automn,635
2012-09-12 20:00:00,1,(1) temps clair,25.42,57,8.9981,non,automn,470
2012-09-12 21:00:00,1,(1) temps clair,24.6,60,8.9981,non,automn,306
2012-09-12 22:00:00,1,(1) temps clair,22.96,64,6.0032,non,automn,212
2012-09-12 23:00:00,1,(1) temps clair,22.96,68,7.0015,non,automn,127
2012-09-13 00:00:00,1,(1) temps clair,22.96,73,6.0032,non,automn,57
2012-09-13 01:00:00,1,(1) temps clair,22.14,77,6.0032,non,automn,28
2012-09-13 02:00:00,1,(1) temps clair,22.14,77,0.0,non,automn,9
2012-09-13 03:00:00,1,(1) temps clair,21.32,83,0.0,non,automn,11
2012-09-13 04:00:00,1,(1) temps clair,21.32,83,0.0,non,automn,6
2012-09-13 05:00:00,1,(1) temps clair,21.32,83,0.0,non,automn,57
2012-09-13 06:00:00,1,(1) temps clair,20.5,82,0.0,non,automn,195
2012-09-13 07:00:00,1,(1) temps clair,22.14,77,0.0,non,automn,571
2012-09-13 08:00:00,1,(1) temps clair,22.96,73,0.0,non,automn,758
2012-09-13 09:00:00,1,(1) temps clair,24.6,64,6.0032,non,automn,338
2012-09-13 10:00:00,1,(1) temps clair,26.24,61,6.0032,non,automn,212
2012-09-13 11:00:00,1,(1) temps clair,27.06,50,11.0014,non,automn,254
2012-09-13 12:00:00,1,(1) temps clair,27.88,44,7.0015,non,automn,297
2012-09-13 13:00:00,1,(1) temps clair,28.7,42,0.0,non,automn,283
2012-09-13 14:00:00,1,(1) temps clair,29.52,39,8.9981,non,automn,274
2012-09-13 15:00:00,1,(1) temps clair,29.52,42,7.0015,non,automn,352
2012-09-13 16:00:00,1,(1) temps clair,29.52,39,6.0032,non,automn,491
2012-09-13 17:00:00,1,(1) temps clair,29.52,42,12.998,non,automn,884
2012-09-13 18:00:00,1,(1) temps clair,27.88,57,16.9979,non,automn,852
2012-09-13 19:00:00,1,(1) temps clair,26.24,65,8.9981,non,automn,674
2012-09-13 20:00:00,1,(1) temps clair,25.42,69,7.0015,non,automn,463
2012-09-13 21:00:00,1,(1) temps clair,25.42,65,7.0015,non,automn,317
2012-09-13 22:00:00,1,(1) temps clair,24.6,69,8.9981,non,automn,251
2012-09-13 23:00:00,1,(1) temps clair,23.78,73,7.0015,non,automn,170
2012-09-14 00:00:00,1,(1) temps clair,22.96,73,6.0032,non,automn,87
2012-09-14 01:00:00,1,(1) temps clair,22.96,73,6.0032,non,automn,41
2012-09-14 02:00:00,1,(1) temps clair,22.96,73,0.0,non,automn,30
2012-09-14 03:00:00,1,(1) temps clair,22.14,77,0.0,non,automn,14
2012-09-14 04:00:00,1,(1) temps clair,22.14,77,0.0,non,automn,12
2012-09-14 05:00:00,1,(1) temps clair,22.14,83,0.0,non,automn,41
2012-09-14 06:00:00,1,(1) temps clair,22.14,88,0.0,non,automn,152
2012-09-14 07:00:00,1,(2) nuageux,22.96,88,0.0,non,automn,454
2012-09-14 08:00:00,1,(2) nuageux,24.6,78,11.0014,non,automn,766
2012-09-14 09:00:00,1,(2) nuageux,25.42,78,11.0014,non,automn,347
2012-09-14 10:00:00,1,(2) nuageux,27.88,65,0.0,non,automn,246
2012-09-14 11:00:00,1,(2) nuageux,27.88,61,7.0015,non,automn,280
